loss,val_loss
5.876814365386963,5.4738969802856445
4.495651721954346,5.098532199859619
4.287600517272949,4.822430610656738
4.26154088973999,4.706292629241943
4.233328342437744,4.634392738342285
4.230579853057861,4.608428001403809
4.239052772521973,4.577923774719238
4.22454309463501,4.585951328277588
4.212973594665527,4.5504631996154785
4.203080654144287,4.568187236785889
4.164787292480469,4.557700157165527
4.1788153648376465,4.516995429992676
4.128138542175293,4.533998966217041
4.1253275871276855,4.694883823394775
4.078891277313232,4.782803535461426
4.087891101837158,4.623859882354736
4.030089855194092,4.587374687194824
4.0809807777404785,5.660246849060059
4.028580188751221,4.926637172698975
3.978748321533203,4.6605353355407715
4.01743221282959,4.621448516845703
3.9112696647644043,4.412510871887207
3.8629467487335205,4.573585510253906
3.881995439529419,4.403016090393066
3.8208014965057373,5.175260066986084
3.825169086456299,4.990389823913574
3.725963592529297,5.455714225769043
3.5913796424865723,7.19959020614624
3.5757548809051514,5.133857727050781
3.5691864490509033,5.895930290222168
3.43512225151062,4.908362865447998
3.4282302856445312,5.515690803527832
3.4480462074279785,4.940738677978516
3.365701198577881,4.312151908874512
3.315145492553711,4.944537162780762
3.272462844848633,5.528041362762451
3.22430682182312,3.8912956714630127
3.142502784729004,7.333288669586182
3.1242411136627197,4.652683258056641
3.1299405097961426,3.741288661956787
3.054192066192627,3.61065936088562
2.982114553451538,4.887809753417969
2.9692225456237793,3.7912979125976562
2.9987807273864746,4.5334601402282715
3.0670599937438965,4.13085412979126
2.9517135620117188,5.067285060882568
2.8479175567626953,4.670572280883789
2.7998461723327637,3.6725869178771973
2.754384756088257,3.345555067062378
2.746403217315674,3.5301151275634766
2.712775707244873,3.514511823654175
2.7645840644836426,4.962409496307373
2.7350592613220215,6.856686592102051
2.6921019554138184,4.003365516662598
2.6065428256988525,4.709140777587891
2.5911285877227783,3.503082275390625
2.668668270111084,4.889070987701416
2.5850934982299805,4.172990322113037
2.556898355484009,4.095389366149902
2.490021228790283,4.514066696166992
2.526380777359009,3.849926471710205
2.433476209640503,3.901052951812744
2.3476972579956055,3.535799741744995
2.405846118927002,3.9441189765930176
2.451204538345337,4.04932975769043
2.4745285511016846,3.3321919441223145
2.360764265060425,3.26411509513855
2.4437031745910645,3.224761962890625
2.4475512504577637,7.133152961730957
2.3472859859466553,3.5705039501190186
2.217477798461914,3.590022563934326
2.3279426097869873,3.588172197341919
2.2136034965515137,4.484488487243652
2.228776693344116,3.3491547107696533
2.160447359085083,3.244641065597534
2.1846346855163574,3.7059390544891357
2.079178810119629,3.5726940631866455
2.0905895233154297,3.183424711227417
2.0384511947631836,3.9910635948181152
2.072727680206299,3.750227451324463
2.0663561820983887,3.33955717086792
2.034586191177368,4.6221208572387695
2.1298575401306152,3.371016025543213
1.9748470783233643,5.028243064880371
1.9646351337432861,4.046735763549805
1.9358094930648804,3.59696888923645
1.8971326351165771,4.988468170166016
1.8781177997589111,3.7559738159179688
1.9708898067474365,3.495976686477661
1.9792864322662354,3.7913753986358643
1.8362865447998047,4.030695915222168
1.8179094791412354,4.495968341827393
1.7835969924926758,3.8105111122131348
1.672568917274475,5.669190406799316
1.7872053384780884,4.335369110107422
1.7262417078018188,4.670845031738281
1.6967089176177979,3.935513973236084
1.6078317165374756,4.497272968292236
1.7223011255264282,3.9916164875030518
1.7268288135528564,4.554314613342285
