loss,val_loss
6.142142295837402,5.8484601974487305
4.842602252960205,5.410305976867676
4.588202476501465,5.162456035614014
4.579509258270264,5.128232955932617
4.634982585906982,5.104795932769775
4.565771102905273,5.019468307495117
4.598305702209473,4.882619857788086
4.50053071975708,5.106222629547119
4.533774375915527,5.106509685516357
4.552603721618652,5.028435707092285
4.530734062194824,5.023577690124512
4.5338521003723145,5.154412269592285
4.466302394866943,4.888796329498291
4.508365154266357,5.049637794494629
4.516251564025879,5.029343605041504
4.512862682342529,4.987590312957764
4.501051902770996,5.088268756866455
4.429085731506348,5.280333042144775
4.480217933654785,5.293705940246582
4.446341037750244,5.053934574127197
4.485184669494629,4.930749893188477
4.437165260314941,5.3077874183654785
4.46779727935791,5.262473106384277
4.353233814239502,5.144843101501465
4.512423992156982,5.676769256591797
4.401958465576172,6.107199668884277
4.407144069671631,6.636848449707031
4.364554405212402,6.168349266052246
4.329977989196777,4.790680885314941
4.36264705657959,6.299221038818359
4.363002300262451,4.98668098449707
4.33143424987793,5.5525031089782715
4.318066120147705,6.493724822998047
4.2940802574157715,5.796764850616455
4.278641700744629,5.800662040710449
4.305136203765869,4.91411828994751
4.226901054382324,4.911633491516113
4.354956150054932,5.0257487297058105
4.270776748657227,6.302628993988037
4.281618595123291,5.040514945983887
4.335759162902832,5.956324100494385
4.2284746170043945,5.336887359619141
4.156169891357422,5.846436023712158
4.1337714195251465,4.860299587249756
4.120238780975342,5.19369649887085
4.076046943664551,4.955746650695801
3.9885001182556152,5.303946018218994
4.068175792694092,5.310436725616455
3.9875380992889404,5.885623931884766
4.069988250732422,5.222160339355469
4.070308685302734,5.805641174316406
4.020856857299805,5.753118515014648
3.9041190147399902,5.335076332092285
3.9566872119903564,5.8001179695129395
3.8194663524627686,5.205571174621582
3.950857162475586,5.997236251831055
4.029712677001953,4.955513000488281
3.8184890747070312,5.0770158767700195
3.6030325889587402,5.395359992980957
3.8687636852264404,5.137612819671631
3.6679446697235107,4.890277862548828
3.727639675140381,7.52182674407959
3.682133436203003,4.905981540679932
3.6723251342773438,4.837777137756348
3.802037477493286,5.671029090881348
3.6524455547332764,5.141524314880371
3.54339861869812,5.50997257232666
3.638441801071167,5.698101997375488
3.443466901779175,4.982886791229248
3.5071282386779785,5.120037078857422
3.5771431922912598,5.0593953132629395
3.418546199798584,5.965981483459473
3.5503311157226562,4.571364402770996
3.5592331886291504,4.472264289855957
3.391509532928467,4.346365928649902
3.239598035812378,4.439977169036865
3.2925026416778564,5.4887919425964355
3.350541591644287,5.284605979919434
3.2807507514953613,4.923224449157715
3.319072723388672,5.376674652099609
3.3846874237060547,6.153386116027832
3.2531192302703857,5.098388671875
3.3806405067443848,5.695871829986572
3.125181198120117,4.783505439758301
3.2289116382598877,4.706238746643066
3.1426784992218018,4.900826930999756
3.109919309616089,4.27580451965332
3.2201333045959473,4.9654221534729
3.0298073291778564,4.8185648918151855
3.0763070583343506,5.528193473815918
3.2196784019470215,4.304786682128906
3.027125120162964,4.489682674407959
3.231064558029175,4.468598365783691
3.0748915672302246,4.104476451873779
3.2191882133483887,5.886258602142334
3.109113931655884,4.172272205352783
3.0287203788757324,4.107992649078369
3.1060988903045654,4.416540145874023
3.0579535961151123,4.331894874572754
2.858506679534912,3.8246524333953857
