loss,val_loss
0.119194395840168,0.10046953707933426
0.09689405560493469,0.08252160251140594
0.08669989556074142,0.09414760023355484
0.07995054870843887,0.07670533657073975
0.07657796889543533,0.0739385336637497
0.07336892187595367,0.07403303682804108
0.06990189850330353,0.07023260742425919
0.06812645494937897,0.06353965401649475
0.06616363674402237,0.06785138696432114
0.06442620605230331,0.0650072768330574
0.06300894170999527,0.07134045660495758
0.06171257793903351,0.06838609278202057
0.06084398180246353,0.06991946697235107
0.05895376577973366,0.05670632794499397
0.05837687849998474,0.06995419412851334
0.05688343197107315,0.0581035241484642
0.0563158355653286,0.06337687373161316
0.055407844483852386,0.057296089828014374
0.05426407605409622,0.05443791300058365
0.05400712415575981,0.055882733315229416
0.05381953343749046,0.05167239531874657
0.05272077023983002,0.07164411246776581
0.052344776690006256,0.05547061562538147
0.05102785676717758,0.05623947083950043
0.05106982961297035,0.05525435134768486
0.05036206915974617,0.052149735391139984
0.04971887916326523,0.056386712938547134
0.04984906688332558,0.0576765350997448
0.04900806024670601,0.11396896094083786
0.04944956302642822,0.05329207330942154
0.048597365617752075,0.05343421548604965
0.04894303157925606,0.05307837203145027
0.048005957156419754,0.04917916655540466
0.047016691416502,0.04967605695128441
0.0467848926782608,0.053432896733284
0.04667631536722183,0.04863394796848297
0.04598461091518402,0.06218699738383293
0.04579494148492813,0.0574512742459774
0.045835498720407486,0.053226009011268616
0.045245759189128876,0.05670985206961632
0.04551108554005623,0.051300425082445145
0.044753558933734894,0.049864377826452255
0.04445873945951462,0.04930993914604187
0.04466169327497482,0.04728355631232262
0.04371517896652222,0.05278059467673302
0.04362709820270538,0.048516079783439636
0.0434688962996006,0.05114717409014702
0.04326933994889259,0.04989029839634895
0.04298117756843567,0.05646981671452522
0.04290464147925377,0.0461936853826046
0.042768895626068115,0.04702209681272507
0.0420280285179615,0.05522116646170616
0.042077939957380295,0.05120847001671791
0.04145241156220436,0.049963802099227905
0.04196028411388397,0.0516941212117672
0.0409976951777935,0.04734516888856888
0.041048068553209305,0.052338067442178726
0.04111950844526291,0.0494706928730011
0.04036973416805267,0.046132173389196396
0.040531694889068604,0.045639947056770325
0.040424831211566925,0.05565526708960533
0.03971927985548973,0.054775115102529526
0.0395677387714386,0.048269450664520264
0.04001844301819801,0.04673248901963234
0.04010738804936409,0.05136067047715187
0.03965185582637787,0.061360009014606476
0.03931543603539467,0.04801172763109207
0.03883583843708038,0.052832942456007004
0.03935527801513672,0.04434266686439514
0.03845038264989853,0.05356608331203461
0.038197584450244904,0.047790851444005966
0.038372524082660675,0.04701237753033638
0.03819906339049339,0.04576483368873596
0.037948112934827805,0.045599617063999176
0.0383012555539608,0.04668021202087402
0.037967365235090256,0.04409867897629738
0.0373503677546978,0.050059739500284195
0.03747549653053284,0.051385968923568726
0.03709178790450096,0.04454006254673004
0.03680078312754631,0.045523058623075485
0.03716549277305603,0.045785531401634216
0.03661685436964035,0.04742097482085228
0.03653673455119133,0.05880662426352501
0.0365837998688221,0.04933185875415802
0.036396946758031845,0.04433533176779747
0.036539725959300995,0.04907415807247162
0.03652491793036461,0.052799291908741
0.03589998558163643,0.057628896087408066
0.03539988771080971,0.05284029245376587
0.03576529026031494,0.04730056971311569
0.035821571946144104,0.04952973127365112
0.03520062193274498,0.04546978697180748
0.03496691957116127,0.053565412759780884
0.03512920066714287,0.053656503558158875
0.03482027351856232,0.06162479147315025
0.034654878079891205,0.054471179842948914
0.03479642793536186,0.05519659072160721
0.03476308286190033,0.05224532261490822
0.033986277878284454,0.04643458500504494
0.034029271453619,0.04630934074521065
